iteration,train loss,train acc,test loss,test acc
714,4.647799015,3.125,4.264041901,3.125
715,4.637135029,0,4.494519234,3.125
716,4.656617641,3.125,4.133234501,6.25
717,4.595590591,0,3.984308958,6.25
718,4.645573616,3.125,3.959628344,9.375
719,4.64976263,0,4.239066601,0
720,4.605570793,0,4.440166473,0
721,4.602209568,0,4.330809593,9.375
722,4.553018093,0,3.964077473,6.25
723,4.583445072,3.125,4.190094948,3.125
724,4.608845234,0,4.17132616,9.375
725,4.618047237,0,4.242857933,0
726,4.643976212,0,4.441606522,0
727,4.63309288,0,4.040336132,3.125
728,4.612912178,6.25,4.510210991,3.125
729,4.630724907,3.125,4.033687592,3.125
730,4.644173622,0,4.355107307,3.125
731,4.62162447,0,4.151652336,0
732,4.547452927,0,4.335011959,3.125
733,4.573225021,0,4.357579231,0
734,4.593894005,0,4.136900425,9.375
735,4.575332642,9.375,4.22671032,6.25
736,4.62390852,0,4.398357868,3.125
737,4.59997654,0,4.284978867,6.25
738,4.701461792,0,4.124887943,6.25
739,4.616951942,0,4.309235573,3.125
740,4.595388412,0,4.377450943,3.125
741,4.669924736,3.125,4.38343668,0
742,4.622903824,0,4.436712265,0
743,4.590430737,0,4.03928709,6.25
744,4.565907478,3.125,4.376333714,3.125
745,4.659417152,0,4.209993362,3.125
746,4.593751907,0,4.158594608,3.125
747,4.569470882,0,4.306402683,3.125
748,4.580553055,3.125,4.386021137,0
749,4.681086063,0,4.201912403,6.25
750,4.628781319,0,4.152068615,6.25
751,4.684009552,0,4.378780365,6.25
752,4.524327278,0,4.100266457,9.375
753,4.567494392,6.25,4.181185246,3.125
754,4.531880856,0,4.271491051,0
755,4.607937336,0,4.559939861,0
756,4.673220158,0,4.192761898,0
757,4.716077805,0,4.311302662,6.25
758,4.575884819,0,4.469700813,6.25
759,4.575435162,6.25,4.281759739,3.125
760,4.532189369,6.25,4.238558769,3.125
761,4.794342995,0,4.282063484,3.125
762,4.652049541,0,4.327082634,3.125
763,4.619584084,3.125,3.93166256,6.25
764,4.60060358,0,4.488089561,0
765,4.566937923,0,4.424886703,0
766,4.580648899,0,4.22917223,3.125
767,4.576542854,0,4.222415924,0
768,4.593443394,0,4.226301193,3.125
769,4.610281944,3.125,3.88268733,9.375
770,4.587058067,0,4.517148495,0
771,4.531742096,6.25,4.448912621,0
772,4.579031944,3.125,4.243934155,3.125
773,4.67988205,0,4.218964577,9.375
774,4.620673656,0,4.101455212,3.125
775,4.619108677,0,4.547963619,6.25
776,4.609178066,0,4.383892059,6.25
777,4.64212513,0,4.540036201,0
778,4.545540333,0,4.191903114,6.25
779,4.569208145,0,4.101783276,3.125
780,4.713293552,0,4.327059269,3.125
781,4.58068943,6.25,4.258321762,0
782,4.565305233,0,4.311873436,0
783,4.540175915,3.125,4.265853882,3.125
784,4.663725376,3.125,4.365147591,6.25
785,4.569678307,0,4.179545879,3.125
786,4.682607651,0,4.339034081,3.125
787,4.61000061,3.125,4.267886162,6.25
788,4.665472984,0,4.381410122,0
789,4.594377518,0,4.275454521,0
790,4.600656033,3.125,4.280642509,0
791,4.572771072,0,4.242641926,0
792,4.6273489,0,4.328829288,6.25
793,4.593443394,3.125,4.430230618,0
794,4.555416107,0,4.302324772,3.125
795,4.562285423,0,4.573869705,0
796,4.614860535,0,4.355073929,3.125
797,4.551301956,0,4.11412096,3.125
798,4.618329048,0,4.447602749,0
799,4.622366905,0,4.205917835,3.125
800,4.600139141,0,4.225494385,3.125
801,4.615633011,0,4.02079916,6.25
802,4.640568733,3.125,4.356502533,6.25
803,4.633401871,0,4.062545776,6.25
804,4.568845272,3.125,4.471669674,0
805,4.615048885,6.25,4.402564526,0
806,4.616622925,0,4.416761875,0
807,4.641660213,0,4.435184956,3.125
808,4.577959061,0,4.029812813,9.375
809,4.631921768,0,4.323396206,0
810,4.520143032,0,4.421004772,6.25
811,4.666175842,0,4.13533926,3.125
812,4.623135567,3.125,4.118667126,9.375
813,4.639708042,0,4.05547142,0
814,4.647107124,0,4.62312746,0
815,4.602557182,0,4.287660599,3.125
816,4.601043224,0,4.200405598,3.125
817,4.715233803,3.125,4.397642612,3.125
818,4.620185852,0,4.361535072,3.125
819,4.63704586,0,3.858819246,6.25
820,4.591397762,0,4.344566822,6.25
821,4.633970261,3.125,4.21867609,12.5
822,4.602842808,3.125,4.019524097,6.25
823,4.665531158,0,4.087675095,0
824,4.562416553,3.125,4.368761063,0
825,4.585422039,0,4.44746542,3.125
826,4.599452972,3.125,4.063574314,3.125
827,4.543119431,3.125,4.203848839,0
828,4.520647526,3.125,4.506775856,0
829,4.594213009,3.125,4.262814999,3.125
830,4.614931107,0,4.242849827,6.25
831,4.598823547,3.125,4.059314728,6.25
832,4.605082035,0,4.416071415,3.125
833,4.55711031,0,4.2959795,3.125
834,4.696855068,0,4.144732952,9.375
835,4.620452404,0,4.288877487,6.25
836,4.598945618,3.125,4.552522182,0
837,4.655543327,0,4.14314127,0
838,4.651034832,0,4.129029274,6.25
839,4.638551235,0,4.024665356,3.125
840,4.578876495,3.125,4.2892766,0
841,4.645998955,3.125,4.230237007,0
842,4.672093868,3.125,4.187245846,0
843,4.571660995,3.125,4.557634354,3.125
844,4.597064018,0,4.302624702,3.125
845,4.601654053,0,4.117137432,6.25
846,4.589794159,0,4.303552628,3.125
847,4.601815224,0,3.871641874,6.25
848,4.630681038,0,4.136938095,6.25
849,4.54486227,0,4.357439518,0
850,4.540442944,0,4.224877357,3.125
851,4.626497269,3.125,4.411488533,0
852,4.677217007,3.125,4.174631596,3.125
853,4.547670364,0,4.494102478,3.125
854,4.588867188,0,4.225172997,3.125
855,4.596387386,0,4.354156017,6.25
856,4.60686779,0,4.582690716,0
857,4.633746624,6.25,4.347772121,0
858,4.627571106,0,4.090816021,6.25
859,4.623744488,3.125,4.361228466,6.25
860,4.551030159,3.125,4.15333271,3.125
861,4.554745197,0,4.315122604,6.25
862,4.639549732,0,4.501769066,3.125
863,4.63992691,0,4.00403595,0
864,4.596738815,0,4.281910896,0
865,4.56267786,3.125,4.194099426,6.25
866,4.610044956,0,4.400946617,6.25
867,4.582305431,0,4.127853394,6.25
868,4.573653221,0,4.384121418,0
869,4.530873299,0,4.426181316,0
870,4.627764702,0,4.549040794,0
871,4.681656361,3.125,4.235390663,6.25
872,4.608019352,0,4.315118313,3.125
873,4.593550682,3.125,4.313200951,0
874,4.542014122,0,3.842849493,15.625
875,4.669178486,3.125,4.185117722,6.25
876,4.607553482,0,4.354180336,0
877,4.615480423,3.125,4.284954071,0
878,4.686646461,0,4.345694065,3.125
879,4.586901665,3.125,4.279489517,0
880,4.695355415,0,4.381628036,0
881,4.711467743,3.125,4.226250648,3.125
882,4.657925129,0,4.267926216,6.25
883,4.645816326,3.125,4.501635551,6.25
884,4.618152142,0,4.061572075,3.125
885,4.636952877,0,4.180227757,6.25
886,4.536725998,9.375,4.181334972,0
887,4.610942841,3.125,4.26922226,3.125
888,4.600078106,3.125,4.12687397,6.25
889,4.657653809,3.125,4.544072151,0
890,4.563642502,0,4.120333672,6.25
891,4.557108879,3.125,4.555921555,3.125
892,4.554951191,3.125,4.274748802,6.25
893,4.555244923,3.125,4.350123882,0
894,4.61076355,0,4.186132431,0
895,4.652129173,0,4.348888874,3.125
896,4.511808872,0,4.034417629,9.375
897,4.569032669,3.125,4.341549397,3.125
898,4.618955135,3.125,4.362828255,6.25
899,4.50612402,9.375,4.188830853,3.125
900,4.623693466,0,4.428295612,3.125
901,4.6356287,3.125,3.96325326,9.375
902,4.55100441,0,4.240105629,9.375
903,4.575984955,3.125,4.087338448,6.25
904,4.610589027,3.125,4.18488121,3.125
905,4.618955135,0,4.206141472,9.375
906,4.520755768,3.125,4.442192554,0
907,4.652798176,0,4.170474529,3.125
908,4.597178459,0,4.045500755,3.125
909,4.528383255,0,4.331338882,3.125
910,4.599423885,3.125,4.350757122,3.125
911,4.660692692,0,4.50142622,0
912,4.62545681,0,4.44233036,0
913,4.519236565,3.125,4.02367878,6.25
914,4.667808056,3.125,4.282776356,0
915,4.657281876,0,4.202908993,6.25
916,4.612078667,0,4.303191185,9.375
917,4.632480145,0,4.145867348,3.125
918,4.586768627,0,4.093460083,0
919,4.693064213,0,4.128709793,3.125
920,4.627365112,0,4.311756134,3.125
921,4.53822279,0,4.208144665,6.25
922,4.649299145,3.125,4.315734863,6.25
923,4.636387348,0,4.323856354,3.125
924,4.636816025,0,4.235419273,3.125
925,4.530497551,3.125,4.173051357,3.125
926,4.606287479,3.125,4.057610512,9.375
927,4.482274532,3.125,4.355690479,0
928,4.621081829,0,4.357429028,0
929,4.565237999,3.125,4.445857048,3.125
930,4.515535355,3.125,4.436618328,0
931,4.491593838,3.125,4.339524269,3.125
932,4.527983665,3.125,4.156147957,6.25
933,4.603455067,3.125,3.995494843,0
934,4.515846252,3.125,4.19972086,6.25
935,4.701803207,0,4.335132599,6.25
936,4.650340557,0,3.936568737,6.25
937,4.705529213,0,4.308115005,3.125
938,4.633499146,0,4.168848991,3.125
939,4.630396366,0,4.094538689,0
940,4.621886253,0,4.012650967,9.375
941,4.554079056,0,4.017579556,9.375
942,4.55531168,3.125,3.854443073,15.625
943,4.551559448,6.25,4.041965485,15.625
944,4.628312111,0,4.283825397,3.125
945,4.623667717,0,4.201089859,9.375
946,4.591281414,3.125,3.730750799,18.75
947,4.595778465,0,3.762272358,12.5
948,4.600394726,0,4.011791229,3.125
949,4.721524715,0,3.846807718,9.375
950,4.693453312,0,4.019469261,6.25
951,4.661477566,0,4.087424755,3.125
952,4.67322731,0,3.951007128,12.5
953,4.631701469,0,4.348404884,6.25
954,4.557686806,0,4.26217556,0
955,4.571914673,0,3.771157742,18.75
956,4.595602512,0,4.058115005,9.375
957,4.668430328,0,4.248434544,0
958,4.6603508,0,4.294284821,3.125
959,4.645868301,3.125,4.093607426,6.25
960,4.536482334,3.125,4.206044197,6.25
961,4.589513779,3.125,3.889464617,6.25
962,4.604492664,0,4.329770565,3.125
963,4.586191654,3.125,3.937458515,3.125
964,4.607456207,0,4.252429008,3.125
965,4.59611702,0,4.216863155,3.125
966,4.577252865,6.25,4.445798874,3.125
967,4.639879227,0,3.895121336,9.375
968,4.665232658,0,3.927096367,6.25
969,4.604843616,3.125,4.188453197,6.25
970,4.596355438,0,4.329168797,9.375
971,4.58999157,0,4.012318611,6.25
972,4.567265511,0,4.398213863,12.5
973,4.617565632,0,4.428450584,3.125
974,4.569833279,3.125,3.945374727,9.375
975,4.595725536,0,4.324093819,3.125
976,4.562734604,0,4.107665539,3.125
977,4.716447353,3.125,3.900274992,12.5
978,4.669034004,0,4.455488205,0
979,4.63249588,0,4.062077999,9.375
980,4.634834766,0,3.71541667,12.5
981,4.596215248,0,4.232272625,9.375
982,4.707274437,3.125,4.40056324,3.125
983,4.600187778,3.125,4.08681345,3.125
984,4.653721809,0,4.016667366,9.375
985,4.541901112,0,4.19143343,6.25
986,4.664881229,0,3.782526255,6.25
987,4.576486588,0,4.033837795,6.25
988,4.588662624,0,4.25648737,3.125
989,4.55903244,0,4.157046318,3.125
990,4.584058762,0,4.087012768,6.25
991,4.576503754,6.25,4.07376194,3.125
992,4.634848595,0,4.318716049,3.125
993,4.486282349,3.125,3.93193841,15.625
994,4.58216238,0,4.112552166,0
995,4.577767372,3.125,3.936769485,6.25
996,4.612181187,0,4.26553297,3.125
997,4.613688469,0,3.917562962,9.375
998,4.628816605,0,4.127164364,3.125
999,4.59774065,3.125,4.219338417,3.125
1000,4.629846573,0,4.107256889,3.125
1001,4.681480885,0,4.093781471,6.25
1002,4.53626585,0,4.315513134,12.5
1003,4.547544003,3.125,4.183011055,6.25
1004,4.566975594,0,4.255578041,9.375
1005,4.544588566,3.125,4.142615795,3.125
1006,4.559886456,9.375,4.015879154,12.5
1007,4.556401253,6.25,4.08823967,6.25
1008,4.641625881,0,4.273296833,0
1009,4.69746542,3.125,4.153739452,15.625
1010,4.632359505,0,4.123188019,3.125
1011,4.667124271,0,4.271123886,0
1012,4.697364807,3.125,4.149268627,3.125
1013,4.568054676,0,3.861257553,3.125
1014,4.684833527,0,4.102850437,3.125
1015,4.664852142,3.125,4.176043987,3.125
1016,4.661712646,0,3.971843243,15.625
1017,4.609548092,0,3.652340412,15.625
1018,4.608614445,0,4.19872427,3.125
1019,4.549224377,3.125,4.336690903,3.125
1020,4.681344032,0,4.43103838,6.25
1021,4.627729416,0,4.238873959,12.5
1022,4.574676991,0,3.989549637,6.25
1023,4.596448898,0,4.051064014,6.25
1024,4.64548254,0,3.89756155,12.5
1025,4.558629513,0,4.098928928,0
1026,4.614701748,0,4.466980934,0
1027,4.670602798,0,4.252263069,0
1028,4.635859489,3.125,4.086139202,6.25
1029,4.633389473,0,4.170138359,6.25
1030,4.674405098,0,4.08671236,9.375
1031,4.601822853,0,4.202209949,3.125
1032,4.604372025,3.125,4.185925961,0
1033,4.621285439,3.125,4.2333498,3.125
1034,4.655209064,0,4.095616817,9.375
1035,4.601102829,0,4.265056133,3.125
1036,4.619161129,0,3.832839966,9.375
1037,4.604997635,0,4.039378166,3.125
1038,4.511217594,0,3.846826077,12.5
1039,4.597494125,0,3.838215113,6.25
1040,4.612485886,0,4.413375378,0
1041,4.656867027,0,4.328520298,6.25
1042,4.58457613,0,4.087391853,12.5
1043,4.483723164,0,4.26877737,3.125
1044,4.600031376,3.125,4.158433437,6.25
1045,4.565636158,0,4.187668324,3.125
1046,4.723766327,0,4.232904911,3.125
1047,4.519411564,0,3.990606785,15.625
1048,4.610661983,0,3.900865078,12.5
1049,4.546367645,6.25,4.04006052,12.5
1050,4.581650734,3.125,4.427171707,3.125
1051,4.630123138,3.125,4.155751228,12.5
1052,4.573874474,9.375,4.086407185,3.125
1053,4.544878006,0,3.753314018,9.375
1054,4.690356255,3.125,3.846643686,9.375
1055,4.601367474,0,3.998252869,9.375
1056,4.582558155,0,4.375552177,6.25
1057,4.627975941,6.25,4.182626247,9.375
1058,4.56498003,0,4.170638084,6.25
1059,4.580816746,0,4.13337183,3.125
1060,4.667212486,0,3.800731897,6.25
1061,4.583543301,0,4.327917576,3.125
1062,4.564509392,3.125,3.92245388,9.375
1063,4.518658638,0,4.080705643,9.375
1064,4.617824554,3.125,4.117266655,3.125
1065,4.533448219,0,3.960586548,6.25
1066,4.591486931,0,3.977487326,3.125
1067,4.569267273,3.125,4.145954609,6.25
1068,4.662684441,0,3.879149914,6.25
1069,4.47760582,3.125,4.120207787,0
1070,4.566086769,0,4.335927963,0
1071,4.57710743,0,3.995231628,9.375
1072,4.505347729,6.25,3.983746052,6.25
1073,4.69755125,0,3.886694908,15.625
1074,4.634075165,0,3.963782787,9.375
1075,4.688159943,0,4.221128464,0
1076,4.566070557,0,3.825526714,6.25
1077,4.490576267,3.125,4.114937782,3.125
1078,4.541065216,3.125,4.458571911,0
1079,4.541976452,0,4.047534943,6.25
1080,4.667758942,0,4.236913204,3.125
1081,4.71740818,0,3.885205746,9.375
1082,4.601704597,0,4.200585842,6.25
1083,4.671600342,0,3.835941076,12.5
1084,4.489419937,0,3.928856134,9.375
1085,4.496920109,3.125,4.299875736,6.25
1086,4.567800522,0,4.012606621,3.125
1087,4.50954628,0,3.932160139,9.375
1088,4.615436077,6.25,4.247831821,3.125
1089,4.569466114,0,4.209256649,6.25
1090,4.639003277,0,3.943599463,12.5
1091,4.68193531,0,4.25788784,3.125
1092,4.617943287,0,3.850771666,15.625
1093,4.549628258,0,4.108845711,3.125
1094,4.550736427,3.125,3.83486414,21.875
1095,4.61285162,0,4.111564159,9.375
1096,4.584383011,3.125,3.935925245,3.125
1097,4.59001112,3.125,4.025972366,3.125
1098,4.507192135,0,4.237492561,3.125
1099,4.548994064,0,4.38055706,0
1100,4.62804842,0,4.009516239,9.375
1101,4.565912247,0,3.799730301,12.5
1102,4.653893471,3.125,4.202177525,3.125
1103,4.576236725,0,4.344910145,0
1104,4.566310883,0,4.307939053,0
1105,4.607698441,3.125,4.12830925,3.125
1106,4.632372379,6.25,3.87846756,9.375
1107,4.552321911,0,4.087379932,0
1108,4.552043438,3.125,3.847116947,3.125
1109,4.517343998,3.125,4.06644249,9.375
1110,4.630567551,9.375,4.201189995,12.5
1111,4.823599339,0,3.95469594,9.375
1112,4.59887886,0,3.906161308,6.25
1113,4.560031414,3.125,4.136399746,6.25
1114,4.5993433,3.125,3.940048933,6.25
1115,4.486078739,3.125,4.061028004,0
1116,4.620212078,0,4.160874844,9.375
1117,4.599431038,3.125,3.79036665,9.375
1118,4.603399754,0,3.946566343,9.375
1119,4.633888245,0,4.331201077,3.125
1120,4.607131481,0,4.124901772,6.25
1121,4.642054558,0,3.92824316,12.5
1122,4.54636097,0,4.312682152,3.125
1123,4.468697071,3.125,4.025849819,6.25
1124,4.641428471,0,4.011823177,15.625
1125,4.639681816,0,4.345170021,9.375
1126,4.532812119,0,3.917309523,12.5
1127,4.456967354,6.25,4.292948246,6.25
1128,4.671897888,0,4.123975754,9.375
1129,4.640806198,0,4.035158634,3.125
1130,4.631756783,0,4.209376335,0
1131,4.513785362,0,3.919089794,6.25
1132,4.699649334,0,4.033289433,3.125
1133,4.659719467,0,4.047642708,6.25
1134,4.635352135,0,3.983617783,3.125
1135,4.576004505,3.125,4.060780525,3.125
1136,4.679060936,0,3.927366734,6.25
1137,4.59134388,0,3.990197182,12.5
1138,4.657143116,0,3.951671362,9.375
1139,4.656405449,0,4.24937439,0
1140,4.626895428,3.125,4.071804047,6.25
1141,4.604460239,3.125,3.819079399,12.5
1142,4.563959122,6.25,4.292816162,3.125
1143,4.56666851,3.125,3.817205906,12.5
1144,4.564700127,0,4.161195755,3.125
1145,4.690751076,0,4.070675373,6.25
1146,4.540435791,0,4.195736885,3.125
1147,4.619671345,0,3.755484819,15.625
1148,4.553198814,3.125,4.164919376,6.25
1149,4.632565975,3.125,4.078448296,9.375
1150,4.535898685,0,4.026956558,0
1151,4.571023941,0,3.729948997,15.625
1152,4.575795174,0,3.840922356,9.375
1153,4.659796238,0,3.613835573,3.125
1154,4.616573811,3.125,4.046168804,9.375
1155,4.527897835,3.125,4.326686859,6.25
1156,4.670882702,0,4.111654758,3.125
1157,4.676733971,0,4.296325684,3.125
1158,4.566895962,0,4.148839951,3.125
1159,4.606785297,0,3.873267412,9.375
1160,4.599557877,3.125,4.196778774,6.25
1161,4.617485523,6.25,4.298948765,3.125
1162,4.614472389,6.25,3.99493289,6.25
1163,4.781339169,0,4.117768764,3.125
1164,4.602836609,0,3.860162258,21.875
1165,4.657255173,3.125,3.874998331,3.125
1166,4.490977764,0,3.814531326,9.375
1167,4.544292927,0,4.018688679,0
1168,4.524457932,3.125,4.083037376,9.375
1169,4.640004635,0,4.246484756,0
1170,4.574948311,0,4.267516136,3.125
1171,4.634554863,0,3.989537716,9.375
1172,4.54245472,0,3.74345088,9.375
1173,4.533131599,3.125,3.845658064,12.5
1174,4.585689545,3.125,4.095202446,6.25
1175,4.682656288,0,4.267083168,9.375
1176,4.574014187,0,4.03055954,0
1177,4.597719669,0,4.109820366,9.375
1178,4.561745167,0,4.029751301,6.25
1179,4.581430912,0,3.94367671,9.375
1180,4.565282345,0,3.960827589,3.125
1181,4.509881973,0,3.9145298,6.25
1182,4.575665951,0,3.849143982,3.125
1183,4.596415997,0,4.179616451,3.125
1184,4.530685902,0,4.244466782,3.125
1185,4.618752003,0,4.168316841,9.375
1186,4.581851959,3.125,4.086142063,6.25
1187,4.624025345,3.125,3.880496502,6.25
1188,4.622536659,3.125,4.017261028,6.25
1189,4.6685462,0,3.949907303,6.25
1190,4.554969311,0,3.517246723,15.625
1191,4.779324532,0,4.076454639,15.625
1192,4.658306122,0,3.856313229,6.25
1193,4.72766161,0,4.378783226,3.125
1194,4.56951046,3.125,4.10835886,15.625
1195,4.706023216,0,3.918648005,12.5
1196,4.597036362,0,3.978719711,6.25
1197,4.575416088,0,3.913554668,0
1198,4.574320316,3.125,3.906644583,6.25
1199,4.567331314,3.125,4.193953991,6.25
1200,4.486273289,3.125,4.028044224,3.125
1201,4.499171734,0,4.172034264,3.125
1202,4.636387825,0,3.897360325,15.625
1203,4.639682293,0,4.161870956,3.125
1204,4.568738937,3.125,3.906047106,9.375
1205,4.565285683,3.125,4.581665039,3.125
1206,4.617436409,0,4.032954693,9.375
1207,4.628281593,0,3.980350494,12.5
1208,4.597710609,0,3.847988367,9.375
1209,4.638651848,0,4.024230003,0
1210,4.597303867,3.125,4.094797134,18.75
1211,4.555773258,6.25,4.382579803,6.25
1212,4.640795231,0,4.164078236,9.375
1213,4.552889824,0,3.901664257,3.125
1214,4.504260063,0,3.916737556,12.5
1215,4.625928402,0,4.0265522,3.125
1216,4.593248844,0,4.23832798,6.25
1217,4.60218811,0,4.392235756,6.25
1218,4.610436916,0,4.084692001,3.125
1219,4.685607433,0,4.172111511,0
1220,4.595667839,3.125,4.306106091,9.375
1221,4.613634109,0,4.044610023,9.375
1222,4.596019745,0,3.980405569,6.25
1223,4.510093689,3.125,4.181153297,0
1224,4.594637394,0,3.979234934,12.5
1225,4.570031166,3.125,4.077557564,3.125
1226,4.757926941,0,3.866683722,6.25
1227,4.613664627,0,3.974629402,3.125
1228,4.57171011,3.125,4.016541004,12.5
1229,4.629790783,0,4.115627289,3.125
1230,4.615586281,0,4.041743279,3.125
1231,4.572869778,3.125,4.308243275,9.375
1232,4.528953552,0,4.11895752,3.125
1233,4.674031258,3.125,4.094901562,9.375
1234,4.539106369,6.25,4.164719105,6.25
1235,4.626083374,0,3.92893219,9.375
1236,4.622887611,0,4.211905956,3.125
1237,4.550477982,3.125,4.343603134,9.375
1238,4.495734692,3.125,4.361625671,3.125
